user_id,cohort_month,join_date,period,is_active,revenue
457,2023-07-01,2023-07-01,1,1,8
457,2023-07-01,2023-07-01,2,0,0
457,2023-07-01,2023-07-01,3,1,10
458,2023-09-01,2023-09-01,0,1,8
458,2023-09-01,2023-09-01,1,1,6
459,2023-02-01,2023-02-01,0,1,9
459,2023-02-01,2023-02-01,1,1,10
459,2023-02-01,2023-02-01,2,1,12
459,2023-02-01,2023-02-01,3,0,0
459,2023-02-01,2023-02-01,4,0,0
459,2023-02-01,2023-02-01,5,1,8
459,2023-02-01,2023-02-01,6,0,0
459,2023-02-01,2023-02-01,7,1,11
459,2023-02-01,2023-02-01,8,0,0
460,2023-08-01,2023-08-01,0,1,14
460,2023-08-01,2023-08-01,1,0,0
460,2023-08-01,2023-08-01,2,1,7
461,2023-02-01,2023-02-01,0,1,11
461,2023-02-01,2023-02-01,1,0,0
461,2023-02-01,2023-02-01,2,1,6
461,2023-02-01,2023-02-01,3,1,6
461,2023-02-01,2023-02-01,4,0,0
461,2023-02-01,2023-02-01,5,0,0
461,2023-02-01,2023-02-01,6,0,0
461,2023-02-01,2023-02-01,7,0,0
461,2023-02-01,2023-02-01,8,1,7
462,2023-08-01,2023-08-01,0,1,7
462,2023-08-01,2023-08-01,1,1,10
462,2023-08-01,2023-08-01,2,1,12
463,2023-05-01,2023-05-01,0,1,10
463,2023-05-01,2023-05-01,1,1,4
463,2023-05-01,2023-05-01,2,0,0
463,2023-05-01,2023-05-01,3,0,0
463,2023-05-01,2023-05-01,4,0,0
463,2023-05-01,2023-05-01,5,0,0
464,2023-01-01,2023-01-01,0,1,9
464,2023-01-01,2023-01-01,1,0,0
464,2023-01-01,2023-01-01,2,1,11
464,2023-01-01,2023-01-01,3,0,0
464,2023-01-01,2023-01-01,4,0,0
464,2023-01-01,2023-01-01,5,1,11
464,2023-01-01,2023-01-01,6,1,7
464,2023-01-01,2023-01-01,7,0,0
464,2023-01-01,2023-01-01,8,0,0
464,2023-01-01,2023-01-01,9,0,0
465,2023-10-01,2023-10-01,0,1,13
466,2023-02-01,2023-02-01,0,1,8
466,2023-02-01,2023-02-01,1,1,10
466,2023-02-01,2023-02-01,2,1,12
466,2023-02-01,2023-02-01,3,1,12
466,2023-02-01,2023-02-01,4,0,0
466,2023-02-01,2023-02-01,5,1,7
466,2023-02-01,2023-02-01,6,1,14
466,2023-02-01,2023-02-01,7,0,0
466,2023-02-01,2023-02-01,8,1,11
467,2023-06-01,2023-06-01,0,1,9
467,2023-06-01,2023-06-01,1,1,13
467,2023-06-01,2023-06-01,2,1,15
467,2023-06-01,2023-06-01,3,1,7
467,2023-06-01,2023-06-01,4,1,10
468,2023-02-01,2023-02-01,0,1,8
468,2023-02-01,2023-02-01,1,1,13
468,2023-02-01,2023-02-01,2,1,11
468,2023-02-01,2023-02-01,3,0,0
468,2023-02-01,2023-02-01,4,0,0
468,2023-02-01,2023-02-01,5,1,6
468,2023-02-01,2023-02-01,6,0,0
468,2023-02-01,2023-02-01,7,0,0
468,2023-02-01,2023-02-01,8,0,0
469,2023-10-01,2023-10-01,0,1,9
470,2023-08-01,2023-08-01,0,1,7
470,2023-08-01,2023-08-01,1,1,8
470,2023-08-01,2023-08-01,2,1,5
471,2023-09-01,2023-09-01,0,1,6
471,2023-09-01,2023-09-01,1,1,10
472,2023-05-01,2023-05-01,0,1,15
472,2023-05-01,2023-05-01,1,1,10
472,2023-05-01,2023-05-01,2,1,12
472,2023-05-01,2023-05-01,3,1,4
472,2023-05-01,2023-05-01,4,0,0
472,2023-05-01,2023-05-01,5,1,7
473,2023-05-01,2023-05-01,0,1,8
473,2023-05-01,2023-05-01,1,1,9
473,2023-05-01,2023-05-01,2,1,10
473,2023-05-01,2023-05-01,3,1,12
473,2023-05-01,2023-05-01,4,1,11
473,2023-05-01,2023-05-01,5,0,0
474,2023-07-01,2023-07-01,0,1,9
474,2023-07-01,2023-07-01,1,1,11
474,2023-07-01,2023-07-01,2,0,0
474,2023-07-01,2023-07-01,3,0,0
475,2023-08-01,2023-08-01,0,1,7
475,2023-08-01,2023-08-01,1,1,14
475,2023-08-01,2023-08-01,2,0,0
476,2023-09-01,2023-09-01,0,1,12
476,2023-09-01,2023-09-01,1,1,7
477,2023-01-01,2023-01-01,0,1,5
477,2023-01-01,2023-01-01,1,0,0
477,2023-01-01,2023-01-01,2,0,0
477,2023-01-01,2023-01-01,3,0,0
477,2023-01-01,2023-01-01,4,0,0
477,2023-01-01,2023-01-01,5,1,7
477,2023-01-01,2023-01-01,6,0,0
477,2023-01-01,2023-01-01,7,0,0
477,2023-01-01,2023-01-01,8,0,0
477,2023-01-01,2023-01-01,9,0,0
478,2023-07-01,2023-07-01,0,1,6
478,2023-07-01,2023-07-01,1,1,7
478,2023-07-01,2023-07-01,2,1,8
478,2023-07-01,2023-07-01,3,0,0
479,2023-02-01,2023-02-01,0,1,11
479,2023-02-01,2023-02-01,1,1,12
479,2023-02-01,2023-02-01,2,0,0
479,2023-02-01,2023-02-01,3,1,11
479,2023-02-01,2023-02-01,4,0,0
479,2023-02-01,2023-02-01,5,0,0
479,2023-02-01,2023-02-01,6,0,0
479,2023-02-01,2023-02-01,7,0,0
479,2023-02-01,2023-02-01,8,0,0
480,2023-03-01,2023-03-01,0,1,7
480,2023-03-01,2023-03-01,1,1,5
480,2023-03-01,2023-03-01,2,0,0
480,2023-03-01,2023-03-01,3,1,8
480,2023-03-01,2023-03-01,4,1,12
480,2023-03-01,2023-03-01,5,0,0
480,2023-03-01,2023-03-01,6,0,0
480,2023-03-01,2023-03-01,7,0,0
481,2023-09-01,2023-09-01,0,1,9
481,2023-09-01,2023-09-01,1,1,7
482,2023-03-01,2023-03-01,0,1,13
482,2023-03-01,2023-03-01,1,1,14
482,2023-03-01,2023-03-01,2,0,0
482,2023-03-01,2023-03-01,3,0,0
482,2023-03-01,2023-03-01,4,0,0
482,2023-03-01,2023-03-01,5,0,0
482,2023-03-01,2023-03-01,6,0,0
482,2023-03-01,2023-03-01,7,0,0
483,2023-08-01,2023-08-01,0,1,15
483,2023-08-01,2023-08-01,1,1,11
483,2023-08-01,2023-08-01,2,0,0
484,2023-05-01,2023-05-01,0,1,14
484,2023-05-01,2023-05-01,1,1,9
484,2023-05-01,2023-05-01,2,1,13
484,2023-05-01,2023-05-01,3,0,0
484,2023-05-01,2023-05-01,4,0,0
484,2023-05-01,2023-05-01,5,0,0
485,2023-03-01,2023-03-01,0,1,12
485,2023-03-01,2023-03-01,1,1,6
485,2023-03-01,2023-03-01,2,1,6
485,2023-03-01,2023-03-01,3,1,6
485,2023-03-01,2023-03-01,4,1,8
485,2023-03-01,2023-03-01,5,0,0
485,2023-03-01,2023-03-01,6,1,11
485,2023-03-01,2023-03-01,7,0,0
486,2023-04-01,2023-04-01,0,1,9
486,2023-04-01,2023-04-01,1,0,0
486,2023-04-01,2023-04-01,2,1,9
486,2023-04-01,2023-04-01,3,0,0
486,2023-04-01,2023-04-01,4,1,11
486,2023-04-01,2023-04-01,5,0,0
486,2023-04-01,2023-04-01,6,1,13
487,2023-06-01,2023-06-01,0,1,21
487,2023-06-01,2023-06-01,1,1,13
487,2023-06-01,2023-06-01,2,1,9
487,2023-06-01,2023-06-01,3,0,0
487,2023-06-01,2023-06-01,4,0,0
488,2023-08-01,2023-08-01,0,1,5
488,2023-08-01,2023-08-01,1,1,10
488,2023-08-01,2023-08-01,2,0,0
489,2023-07-01,2023-07-01,0,1,8
489,2023-07-01,2023-07-01,1,1,9
489,2023-07-01,2023-07-01,2,1,14
489,2023-07-01,2023-07-01,3,0,0
490,2023-10-01,2023-10-01,0,1,15
491,2023-09-01,2023-09-01,0,1,8
491,2023-09-01,2023-09-01,1,1,10
492,2023-08-01,2023-08-01,0,1,9
492,2023-08-01,2023-08-01,1,1,10
492,2023-08-01,2023-08-01,2,1,10
493,2023-07-01,2023-07-01,0,1,12
493,2023-07-01,2023-07-01,1,1,11
493,2023-07-01,2023-07-01,2,1,10
493,2023-07-01,2023-07-01,3,1,9
494,2023-03-01,2023-03-01,0,1,12
494,2023-03-01,2023-03-01,1,1,10
494,2023-03-01,2023-03-01,2,0,0
494,2023-03-01,2023-03-01,3,1,6
494,2023-03-01,2023-03-01,4,1,10
494,2023-03-01,2023-03-01,5,1,13
494,2023-03-01,2023-03-01,6,1,9
494,2023-03-01,2023-03-01,7,0,0
495,2023-05-01,2023-05-01,0,1,8
495,2023-05-01,2023-05-01,1,0,0
495,2023-05-01,2023-05-01,2,1,7
495,2023-05-01,2023-05-01,3,0,0
495,2023-05-01,2023-05-01,4,0,0
495,2023-05-01,2023-05-01,5,1,10
496,2023-02-01,2023-02-01,0,1,11
496,2023-02-01,2023-02-01,1,0,0
496,2023-02-01,2023-02-01,2,1,11
496,2023-02-01,2023-02-01,3,0,0
496,2023-02-01,2023-02-01,4,0,0
496,2023-02-01,2023-02-01,5,0,0
496,2023-02-01,2023-02-01,6,1,9
496,2023-02-01,2023-02-01,7,0,0
496,2023-02-01,2023-02-01,8,0,0
497,2023-04-01,2023-04-01,0,1,12
497,2023-04-01,2023-04-01,1,1,4
497,2023-04-01,2023-04-01,2,1,12
497,2023-04-01,2023-04-01,3,0,0
497,2023-04-01,2023-04-01,4,0,0
497,2023-04-01,2023-04-01,5,0,0
497,2023-04-01,2023-04-01,6,0,0
498,2023-10-01,2023-10-01,0,1,7
499,2023-05-01,2023-05-01,0,1,5
499,2023-05-01,2023-05-01,1,1,8
499,2023-05-01,2023-05-01,2,0,0
499,2023-05-01,2023-05-01,3,1,11
499,2023-05-01,2023-05-01,4,0,0
499,2023-05-01,2023-05-01,5,0,0
500,2023-02-01,2023-02-01,0,1,8
500,2023-02-01,2023-02-01,1,1,12
500,2023-02-01,2023-02-01,2,0,0
500,2023-02-01,2023-02-01,3,1,9
500,2023-02-01,2023-02-01,4,1,17
500,2023-02-01,2023-02-01,5,0,0
500,2023-02-01,2023-02-01,6,0,0
500,2023-02-01,2023-02-01,7,0,0
500,2023-02-01,2023-02-01,8,0,0
501,2023-07-01,2023-07-01,0,1,8
501,2023-07-01,2023-07-01,1,1,6
501,2023-07-01,2023-07-01,2,1,17
501,2023-07-01,2023-07-01,3,1,12
502,2023-10-01,2023-10-01,0,1,10
503,2023-09-01,2023-09-01,0,1,12
503,2023-09-01,2023-09-01,1,1,9
504,2023-03-01,2023-03-01,0,1,11
504,2023-03-01,2023-03-01,1,1,8
504,2023-03-01,2023-03-01,2,0,0
504,2023-03-01,2023-03-01,3,1,9
504,2023-03-01,2023-03-01,4,0,0
504,2023-03-01,2023-03-01,5,0,0
504,2023-03-01,2023-03-01,6,0,0
504,2023-03-01,2023-03-01,7,1,7
505,2023-05-01,2023-05-01,0,1,11
505,2023-05-01,2023-05-01,1,1,11
505,2023-05-01,2023-05-01,2,0,0
505,2023-05-01,2023-05-01,3,1,10
505,2023-05-01,2023-05-01,4,0,0
505,2023-05-01,2023-05-01,5,0,0
506,2023-06-01,2023-06-01,0,1,12
506,2023-06-01,2023-06-01,1,1,12
506,2023-06-01,2023-06-01,2,0,0
506,2023-06-01,2023-06-01,3,1,9
506,2023-06-01,2023-06-01,4,0,0
507,2023-03-01,2023-03-01,0,1,6
507,2023-03-01,2023-03-01,1,1,5
507,2023-03-01,2023-03-01,2,1,6
507,2023-03-01,2023-03-01,3,1,13
507,2023-03-01,2023-03-01,4,0,0
507,2023-03-01,2023-03-01,5,1,11
507,2023-03-01,2023-03-01,6,1,7
507,2023-03-01,2023-03-01,7,0,0
508,2023-03-01,2023-03-01,0,1,8
508,2023-03-01,2023-03-01,1,1,11
508,2023-03-01,2023-03-01,2,0,0
508,2023-03-01,2023-03-01,3,0,0
508,2023-03-01,2023-03-01,4,0,0
508,2023-03-01,2023-03-01,5,0,0
508,2023-03-01,2023-03-01,6,0,0
508,2023-03-01,2023-03-01,7,1,10
509,2023-03-01,2023-03-01,0,1,9
509,2023-03-01,2023-03-01,1,1,11
509,2023-03-01,2023-03-01,2,1,9
509,2023-03-01,2023-03-01,3,0,0
509,2023-03-01,2023-03-01,4,0,0
509,2023-03-01,2023-03-01,5,0,0
509,2023-03-01,2023-03-01,6,0,0
509,2023-03-01,2023-03-01,7,1,9
510,2023-10-01,2023-10-01,0,1,8
511,2023-08-01,2023-08-01,0,1,5
511,2023-08-01,2023-08-01,1,1,7
511,2023-08-01,2023-08-01,2,1,7
512,2023-09-01,2023-09-01,0,1,6
512,2023-09-01,2023-09-01,1,0,0
513,2023-09-01,2023-09-01,0,1,7
513,2023-09-01,2023-09-01,1,1,9
514,2023-10-01,2023-10-01,0,1,10
515,2023-02-01,2023-02-01,0,1,9
515,2023-02-01,2023-02-01,1,0,0
515,2023-02-01,2023-02-01,2,1,14
515,2023-02-01,2023-02-01,3,1,9
515,2023-02-01,2023-02-01,4,0,0
515,2023-02-01,2023-02-01,5,0,0
515,2023-02-01,2023-02-01,6,0,0
515,2023-02-01,2023-02-01,7,0,0
515,2023-02-01,2023-02-01,8,0,0
516,2023-09-01,2023-09-01,0,1,9
516,2023-09-01,2023-09-01,1,1,7
517,2023-01-01,2023-01-01,0,1,10
517,2023-01-01,2023-01-01,1,1,13
517,2023-01-01,2023-01-01,2,1,8
517,2023-01-01,2023-01-01,3,0,0
517,2023-01-01,2023-01-01,4,0,0
517,2023-01-01,2023-01-01,5,0,0
517,2023-01-01,2023-01-01,6,1,8
517,2023-01-01,2023-01-01,7,0,0
517,2023-01-01,2023-01-01,8,0,0
517,2023-01-01,2023-01-01,9,0,0
518,2023-05-01,2023-05-01,0,1,8
518,2023-05-01,2023-05-01,1,1,4
518,2023-05-01,2023-05-01,2,0,0
518,2023-05-01,2023-05-01,3,1,11
518,2023-05-01,2023-05-01,4,0,0
518,2023-05-01,2023-05-01,5,1,11
519,2023-06-01,2023-06-01,0,1,10
519,2023-06-01,2023-06-01,1,1,9
519,2023-06-01,2023-06-01,2,0,0
519,2023-06-01,2023-06-01,3,1,9
519,2023-06-01,2023-06-01,4,1,14
520,2023-04-01,2023-04-01,0,1,10
520,2023-04-01,2023-04-01,1,1,9
520,2023-04-01,2023-04-01,2,0,0
520,2023-04-01,2023-04-01,3,0,0
520,2023-04-01,2023-04-01,4,0,0
520,2023-04-01,2023-04-01,5,0,0
520,2023-04-01,2023-04-01,6,0,0
521,2023-02-01,2023-02-01,0,1,7
521,2023-02-01,2023-02-01,1,1,9
521,2023-02-01,2023-02-01,2,1,12
521,2023-02-01,2023-02-01,3,1,12
521,2023-02-01,2023-02-01,4,0,0
521,2023-02-01,2023-02-01,5,1,7
521,2023-02-01,2023-02-01,6,0,0
521,2023-02-01,2023-02-01,7,0,0
521,2023-02-01,2023-02-01,8,0,0
522,2023-02-01,2023-02-01,0,1,9
522,2023-02-01,2023-02-01,1,1,10
522,2023-02-01,2023-02-01,2,1,10
522,2023-02-01,2023-02-01,3,1,9
522,2023-02-01,2023-02-01,4,0,0
522,2023-02-01,2023-02-01,5,1,15
522,2023-02-01,2023-02-01,6,0,0
522,2023-02-01,2023-02-01,7,0,0
522,2023-02-01,2023-02-01,8,0,0
523,2023-09-01,2023-09-01,0,1,9
523,2023-09-01,2023-09-01,1,1,7
524,2023-04-01,2023-04-01,0,1,6
524,2023-04-01,2023-04-01,1,1,8
524,2023-04-01,2023-04-01,2,1,12
524,2023-04-01,2023-04-01,3,0,0
524,2023-04-01,2023-04-01,4,0,0
524,2023-04-01,2023-04-01,5,0,0
524,2023-04-01,2023-04-01,6,1,11
525,2023-04-01,2023-04-01,0,1,10
525,2023-04-01,2023-04-01,1,1,11
525,2023-04-01,2023-04-01,2,1,11
525,2023-04-01,2023-04-01,3,1,12
525,2023-04-01,2023-04-01,4,0,0
525,2023-04-01,2023-04-01,5,0,0
525,2023-04-01,2023-04-01,6,0,0
526,2023-10-01,2023-10-01,0,1,10
527,2023-02-01,2023-02-01,0,1,12
527,2023-02-01,2023-02-01,1,0,0
527,2023-02-01,2023-02-01,2,0,0
527,2023-02-01,2023-02-01,3,0,0
527,2023-02-01,2023-02-01,4,1,8
527,2023-02-01,2023-02-01,5,0,0
527,2023-02-01,2023-02-01,6,0,0
527,2023-02-01,2023-02-01,7,0,0
527,2023-02-01,2023-02-01,8,0,0
528,2023-10-01,2023-10-01,0,1,9
529,2023-10-01,2023-10-01,0,1,10
530,2023-06-01,2023-06-01,0,1,11
530,2023-06-01,2023-06-01,1,1,13
530,2023-06-01,2023-06-01,2,1,14
530,2023-06-01,2023-06-01,3,1,11
530,2023-06-01,2023-06-01,4,0,0
531,2023-02-01,2023-02-01,0,1,14
531,2023-02-01,2023-02-01,1,1,15
531,2023-02-01,2023-02-01,2,0,0
531,2023-02-01,2023-02-01,3,1,13
531,2023-02-01,2023-02-01,4,0,0
531,2023-02-01,2023-02-01,5,0,0
531,2023-02-01,2023-02-01,6,0,0
531,2023-02-01,2023-02-01,7,0,0
531,2023-02-01,2023-02-01,8,0,0
532,2023-02-01,2023-02-01,0,1,15
532,2023-02-01,2023-02-01,1,1,15
532,2023-02-01,2023-02-01,2,0,0
532,2023-02-01,2023-02-01,3,1,13
532,2023-02-01,2023-02-01,4,1,11
532,2023-02-01,2023-02-01,5,0,0
532,2023-02-01,2023-02-01,6,0,0
532,2023-02-01,2023-02-01,7,0,0
532,2023-02-01,2023-02-01,8,0,0
533,2023-03-01,2023-03-01,0,1,13
533,2023-03-01,2023-03-01,1,1,7
533,2023-03-01,2023-03-01,2,0,0
533,2023-03-01,2023-03-01,3,1,6
533,2023-03-01,2023-03-01,4,1,12
533,2023-03-01,2023-03-01,5,1,11
533,2023-03-01,2023-03-01,6,0,0
533,2023-03-01,2023-03-01,7,1,10
534,2023-06-01,2023-06-01,0,1,9
534,2023-06-01,2023-06-01,1,1,6
534,2023-06-01,2023-06-01,2,1,8
534,2023-06-01,2023-06-01,3,1,8
534,2023-06-01,2023-06-01,4,1,19
535,2023-02-01,2023-02-01,0,1,8
535,2023-02-01,2023-02-01,1,0,0
535,2023-02-01,2023-02-01,2,1,9
535,2023-02-01,2023-02-01,3,0,0
535,2023-02-01,2023-02-01,4,0,0
535,2023-02-01,2023-02-01,5,1,9
535,2023-02-01,2023-02-01,6,0,0
535,2023-02-01,2023-02-01,7,1,11
535,2023-02-01,2023-02-01,8,0,0
536,2023-05-01,2023-05-01,0,1,15
536,2023-05-01,2023-05-01,1,1,14
536,2023-05-01,2023-05-01,2,0,0
536,2023-05-01,2023-05-01,3,1,8
536,2023-05-01,2023-05-01,4,0,0
536,2023-05-01,2023-05-01,5,0,0
537,2023-02-01,2023-02-01,0,1,2
537,2023-02-01,2023-02-01,1,1,11
537,2023-02-01,2023-02-01,2,1,12
537,2023-02-01,2023-02-01,3,0,0
537,2023-02-01,2023-02-01,4,1,10
537,2023-02-01,2023-02-01,5,1,13
537,2023-02-01,2023-02-01,6,0,0
537,2023-02-01,2023-02-01,7,0,0
537,2023-02-01,2023-02-01,8,0,0
538,2023-06-01,2023-06-01,0,1,8
538,2023-06-01,2023-06-01,1,1,13
538,2023-06-01,2023-06-01,2,0,0
538,2023-06-01,2023-06-01,3,0,0
538,2023-06-01,2023-06-01,4,1,9
539,2023-01-01,2023-01-01,0,1,9
539,2023-01-01,2023-01-01,1,1,4
539,2023-01-01,2023-01-01,2,1,10
539,2023-01-01,2023-01-01,3,0,0
539,2023-01-01,2023-01-01,4,0,0
539,2023-01-01,2023-01-01,5,0,0
539,2023-01-01,2023-01-01,6,0,0
539,2023-01-01,2023-01-01,7,0,0
539,2023-01-01,2023-01-01,8,0,0
539,2023-01-01,2023-01-01,9,0,0
540,2023-08-01,2023-08-01,0,1,15
540,2023-08-01,2023-08-01,1,1,10
540,2023-08-01,2023-08-01,2,0,0
541,2023-01-01,2023-01-01,0,1,10
541,2023-01-01,2023-01-01,1,0,0
541,2023-01-01,2023-01-01,2,1,11
541,2023-01-01,2023-01-01,3,0,0
541,2023-01-01,2023-01-01,4,1,12
541,2023-01-01,2023-01-01,5,0,0
541,2023-01-01,2023-01-01,6,0,0
541,2023-01-01,2023-01-01,7,0,0
541,2023-01-01,2023-01-01,8,0,0
541,2023-01-01,2023-01-01,9,0,0
542,2023-02-01,2023-02-01,0,1,10
542,2023-02-01,2023-02-01,1,0,0
542,2023-02-01,2023-02-01,2,0,0
542,2023-02-01,2023-02-01,3,0,0
542,2023-02-01,2023-02-01,4,0,0
542,2023-02-01,2023-02-01,5,1,6
542,2023-02-01,2023-02-01,6,1,12
542,2023-02-01,2023-02-01,7,0,0
542,2023-02-01,2023-02-01,8,0,0
543,2023-02-01,2023-02-01,0,1,5
543,2023-02-01,2023-02-01,1,1,13
543,2023-02-01,2023-02-01,2,0,0
543,2023-02-01,2023-02-01,3,0,0
543,2023-02-01,2023-02-01,4,1,11
543,2023-02-01,2023-02-01,5,0,0
543,2023-02-01,2023-02-01,6,0,0
543,2023-02-01,2023-02-01,7,0,0
543,2023-02-01,2023-02-01,8,0,0
544,2023-09-01,2023-09-01,0,1,9
544,2023-09-01,2023-09-01,1,1,10
545,2023-01-01,2023-01-01,0,1,13
545,2023-01-01,2023-01-01,1,1,10
545,2023-01-01,2023-01-01,2,0,0
545,2023-01-01,2023-01-01,3,1,17
545,2023-01-01,2023-01-01,4,0,0
545,2023-01-01,2023-01-01,5,0,0
545,2023-01-01,2023-01-01,6,0,0
545,2023-01-01,2023-01-01,7,0,0
545,2023-01-01,2023-01-01,8,0,0
545,2023-01-01,2023-01-01,9,0,0
546,2023-05-01,2023-05-01,0,1,8
546,2023-05-01,2023-05-01,1,1,10
546,2023-05-01,2023-05-01,2,0,0
546,2023-05-01,2023-05-01,3,0,0
546,2023-05-01,2023-05-01,4,1,10
546,2023-05-01,2023-05-01,5,0,0
547,2023-06-01,2023-06-01,0,1,13
547,2023-06-01,2023-06-01,1,0,0
547,2023-06-01,2023-06-01,2,0,0
547,2023-06-01,2023-06-01,3,0,0
547,2023-06-01,2023-06-01,4,1,12
548,2023-06-01,2023-06-01,0,1,10
548,2023-06-01,2023-06-01,1,0,0
548,2023-06-01,2023-06-01,2,1,12
548,2023-06-01,2023-06-01,3,0,0
548,2023-06-01,2023-06-01,4,0,0
549,2023-07-01,2023-07-01,0,1,14
549,2023-07-01,2023-07-01,1,1,11
549,2023-07-01,2023-07-01,2,0,0
549,2023-07-01,2023-07-01,3,1,12
550,2023-09-01,2023-09-01,0,1,14
550,2023-09-01,2023-09-01,1,1,8
551,2023-04-01,2023-04-01,0,1,6
551,2023-04-01,2023-04-01,1,1,9
551,2023-04-01,2023-04-01,2,0,0
551,2023-04-01,2023-04-01,3,0,0
551,2023-04-01,2023-04-01,4,0,0
551,2023-04-01,2023-04-01,5,0,0
551,2023-04-01,2023-04-01,6,0,0
552,2023-09-01,2023-09-01,0,1,18
552,2023-09-01,2023-09-01,1,1,6
553,2023-04-01,2023-04-01,0,1,17
553,2023-04-01,2023-04-01,1,1,8
553,2023-04-01,2023-04-01,2,0,0
553,2023-04-01,2023-04-01,3,0,0
553,2023-04-01,2023-04-01,4,0,0
553,2023-04-01,2023-04-01,5,1,12
553,2023-04-01,2023-04-01,6,0,0
554,2023-10-01,2023-10-01,0,1,8
555,2023-06-01,2023-06-01,0,1,15
555,2023-06-01,2023-06-01,1,0,0
555,2023-06-01,2023-06-01,2,1,8
555,2023-06-01,2023-06-01,3,0,0
555,2023-06-01,2023-06-01,4,0,0
556,2023-08-01,2023-08-01,0,1,4
556,2023-08-01,2023-08-01,1,0,0
556,2023-08-01,2023-08-01,2,1,15
557,2023-09-01,2023-09-01,0,1,10
557,2023-09-01,2023-09-01,1,0,0
558,2023-08-01,2023-08-01,0,1,9
558,2023-08-01,2023-08-01,1,1,8
558,2023-08-01,2023-08-01,2,1,4
559,2023-09-01,2023-09-01,0,1,12
559,2023-09-01,2023-09-01,1,1,9
560,2023-06-01,2023-06-01,0,1,8
560,2023-06-01,2023-06-01,1,1,14
560,2023-06-01,2023-06-01,2,1,5
560,2023-06-01,2023-06-01,3,0,0
560,2023-06-01,2023-06-01,4,0,0
561,2023-01-01,2023-01-01,0,1,10
561,2023-01-01,2023-01-01,1,1,11
561,2023-01-01,2023-01-01,2,0,0
561,2023-01-01,2023-01-01,3,0,0
561,2023-01-01,2023-01-01,4,1,11
561,2023-01-01,2023-01-01,5,0,0
561,2023-01-01,2023-01-01,6,1,8
561,2023-01-01,2023-01-01,7,0,0
561,2023-01-01,2023-01-01,8,0,0
561,2023-01-01,2023-01-01,9,0,0
562,2023-05-01,2023-05-01,0,1,9
562,2023-05-01,2023-05-01,1,1,13
562,2023-05-01,2023-05-01,2,1,13
562,2023-05-01,2023-05-01,3,1,6
562,2023-05-01,2023-05-01,4,1,9
562,2023-05-01,2023-05-01,5,0,0
563,2023-02-01,2023-02-01,0,1,16
563,2023-02-01,2023-02-01,1,1,10
563,2023-02-01,2023-02-01,2,1,9
563,2023-02-01,2023-02-01,3,0,0
563,2023-02-01,2023-02-01,4,1,10
563,2023-02-01,2023-02-01,5,0,0
563,2023-02-01,2023-02-01,6,0,0
563,2023-02-01,2023-02-01,7,0,0
563,2023-02-01,2023-02-01,8,0,0
564,2023-09-01,2023-09-01,0,1,9
564,2023-09-01,2023-09-01,1,1,11
565,2023-03-01,2023-03-01,0,1,14
565,2023-03-01,2023-03-01,1,1,6
565,2023-03-01,2023-03-01,2,1,11
565,2023-03-01,2023-03-01,3,0,0
565,2023-03-01,2023-03-01,4,0,0
565,2023-03-01,2023-03-01,5,0,0
565,2023-03-01,2023-03-01,6,0,0
565,2023-03-01,2023-03-01,7,0,0
566,2023-03-01,2023-03-01,0,1,9
566,2023-03-01,2023-03-01,1,1,7
566,2023-03-01,2023-03-01,2,0,0
566,2023-03-01,2023-03-01,3,1,9
566,2023-03-01,2023-03-01,4,1,14
566,2023-03-01,2023-03-01,5,0,0
566,2023-03-01,2023-03-01,6,0,0
566,2023-03-01,2023-03-01,7,0,0
567,2023-03-01,2023-03-01,0,1,6
567,2023-03-01,2023-03-01,1,1,8
567,2023-03-01,2023-03-01,2,1,9
567,2023-03-01,2023-03-01,3,0,0
567,2023-03-01,2023-03-01,4,0,0
567,2023-03-01,2023-03-01,5,0,0
567,2023-03-01,2023-03-01,6,0,0
567,2023-03-01,2023-03-01,7,0,0
568,2023-07-01,2023-07-01,0,1,13
568,2023-07-01,2023-07-01,1,1,11
568,2023-07-01,2023-07-01,2,1,14
568,2023-07-01,2023-07-01,3,1,14
569,2023-06-01,2023-06-01,0,1,15
569,2023-06-01,2023-06-01,1,0,0
569,2023-06-01,2023-06-01,2,0,0
569,2023-06-01,2023-06-01,3,1,7
569,2023-06-01,2023-06-01,4,0,0
570,2023-10-01,2023-10-01,0,1,12
571,2023-05-01,2023-05-01,0,1,5
571,2023-05-01,2023-05-01,1,1,12
571,2023-05-01,2023-05-01,2,0,0
571,2023-05-01,2023-05-01,3,1,7
571,2023-05-01,2023-05-01,4,1,8
571,2023-05-01,2023-05-01,5,0,0
572,2023-03-01,2023-03-01,0,1,10
572,2023-03-01,2023-03-01,1,1,10
572,2023-03-01,2023-03-01,2,1,11
572,2023-03-01,2023-03-01,3,0,0
572,2023-03-01,2023-03-01,4,1,9
572,2023-03-01,2023-03-01,5,0,0
572,2023-03-01,2023-03-01,6,1,8
572,2023-03-01,2023-03-01,7,0,0
573,2023-01-01,2023-01-01,0,1,11
573,2023-01-01,2023-01-01,1,1,10
573,2023-01-01,2023-01-01,2,1,10
573,2023-01-01,2023-01-01,3,1,8
573,2023-01-01,2023-01-01,4,1,7
573,2023-01-01,2023-01-01,5,0,0
573,2023-01-01,2023-01-01,6,1,12
573,2023-01-01,2023-01-01,7,0,0
573,2023-01-01,2023-01-01,8,0,0
573,2023-01-01,2023-01-01,9,0,0
